Date,Region,Product,Sales Amount
2024-07-28,West,Product D,300.35
2024-07-28,West,Product C,4483.47
2024-07-28,East,Product B,1717.76
2024-07-28,South,Product C,1118.83
2024-07-28,West,Product C,3421.99
2024-07-28,South,Product A,2221.34
2024-07-29,North,Product C,4376.58
2024-07-29,North,Product A,3706.33
2024-07-29,East,Product D,3617.29
2024-07-29,North,Product A,2971.08
2024-07-29,South,Product D,3659.87
2024-07-30,East,Product D,4395.27
2024-07-30,East,Product B,2878.03
2024-07-30,North,Product D,2481.15
2024-07-30,South,Product C,4165.05
2024-07-31,North,Product A,4643.11
2024-07-31,North,Product D,3080.43
2024-07-31,East,Product D,952.56
2024-07-31,South,Product B,2806.15
2024-07-31,West,Product D,1471.4
2024-08-01,South,Product B,2599.15
2024-08-01,North,Product C,4252.9
2024-08-01,East,Product C,2710.74
2024-08-01,East,Product C,1908.72
2024-08-01,West,Product B,1083.74
2024-08-01,West,Product B,2849.54
2024-08-02,North,Product A,1649.81
2024-08-02,North,Product C,2501.1
2024-08-02,West,Product B,3303.13
2024-08-02,East,Product C,3006.88
2024-08-02,East,Product B,2569.57
2024-08-02,South,Product B,3618.04
2024-08-02,South,Product C,2731.13
2024-08-02,West,Product D,3542.24
2024-08-03,South,Product C,1852.8
2024-08-03,South,Product A,215.52
2024-08-03,North,Product A,164.27
2024-08-03,West,Product A,1197.91
2024-08-03,West,Product D,890.47
2024-08-03,South,Product A,2476.09
2024-08-03,North,Product B,584.23
2024-08-04,North,Product C,186.78
2024-08-04,South,Product C,349.21
2024-08-04,West,Product B,1726.46
2024-08-04,South,Product B,3731.65
2024-08-04,South,Product A,4407.25
2024-08-04,South,Product C,726.64
2024-08-04,North,Product B,2172.83
2024-08-05,West,Product D,3640.79
2024-08-05,West,Product C,4490.34
2024-08-05,East,Product A,4718.66
2024-08-05,South,Product B,972.75
2024-08-06,West,Product B,1777.52
2024-08-06,South,Product B,3239.76
2024-08-06,East,Product A,2410.14
2024-08-06,West,Product D,4544.77
2024-08-06,North,Product C,1669.1
2024-08-06,East,Product A,2427.17
2024-08-06,West,Product C,1254.68
2024-08-06,East,Product C,783.26
2024-08-06,South,Product B,378.76
2024-08-06,South,Product C,1461.41
2024-08-07,North,Product A,3115.79
2024-08-07,North,Product B,1307.4
2024-08-07,North,Product C,4023.25
2024-08-08,West,Product A,3199.9
2024-08-08,South,Product C,1406.25
2024-08-08,South,Product A,402.47
2024-08-08,North,Product D,2661.2
2024-08-08,North,Product C,2810.33
2024-08-08,East,Product D,3601.3
2024-08-09,North,Product A,2740.54
2024-08-09,East,Product A,3990.07
2024-08-09,East,Product C,1213.0
2024-08-09,West,Product D,1347.46
2024-08-10,North,Product A,4534.46
2024-08-10,West,Product C,4655.6
2024-08-10,South,Product A,631.44
2024-08-10,West,Product C,4120.99
2024-08-10,East,Product C,4252.72
2024-08-10,East,Product D,2920.81
2024-08-10,West,Product B,3244.12
2024-08-10,West,Product B,2099.64
2024-08-10,South,Product C,3105.9
2024-08-11,North,Product C,4305.66
2024-08-11,West,Product D,2541.19
2024-08-11,East,Product B,981.59
2024-08-11,North,Product D,3825.13
2024-08-11,North,Product C,2201.31
2024-08-12,South,Product B,4381.2
2024-08-12,West,Product B,4991.62
2024-08-12,West,Product C,1568.63
2024-08-12,South,Product D,3050.66
2024-08-13,North,Product C,4631.37
2024-08-13,East,Product C,324.68
2024-08-13,South,Product D,1590.66
2024-08-13,West,Product C,3319.64
2024-08-13,East,Product C,1611.67
2024-08-14,North,Product B,1660.68
2024-08-14,North,Product A,3156.72
2024-08-14,East,Product B,3942.52
2024-08-14,South,Product A,1482.29
2024-08-15,South,Product C,1108.0
2024-08-15,South,Product A,2554.62
2024-08-15,East,Product D,3343.75
2024-08-15,South,Product C,3408.66
2024-08-15,East,Product D,615.53
2024-08-15,South,Product C,879.69
2024-08-15,North,Product B,2490.52
2024-08-16,East,Product A,4362.38
2024-08-16,North,Product C,2209.94
2024-08-16,South,Product B,1248.87
2024-08-16,East,Product D,4866.24
2024-08-16,North,Product A,1903.95
2024-08-16,West,Product B,4479.81
2024-08-16,East,Product A,4767.43
2024-08-16,East,Product A,4755.53
2024-08-17,West,Product B,3928.93
2024-08-17,South,Product B,2131.66
2024-08-17,North,Product C,147.43
2024-08-17,South,Product C,4625.93
2024-08-18,West,Product A,1832.32
2024-08-18,East,Product B,2945.43
2024-08-18,South,Product B,4364.5
2024-08-18,East,Product B,1373.36
2024-08-18,South,Product B,1480.24
2024-08-18,East,Product B,1047.16
2024-08-18,South,Product D,4558.22
2024-08-18,North,Product B,217.26
2024-08-18,South,Product A,2127.38
2024-08-19,South,Product C,2438.57
2024-08-19,West,Product D,1728.48
2024-08-19,West,Product C,2036.56
2024-08-20,East,Product A,2981.34
2024-08-20,North,Product C,4718.09
2024-08-20,West,Product C,3684.38
2024-08-20,North,Product D,3455.1
2024-08-20,South,Product C,1909.74
2024-08-20,North,Product B,649.64
2024-08-20,North,Product C,136.95
2024-08-20,North,Product A,1138.01
2024-08-20,West,Product B,999.79
2024-08-20,West,Product C,3356.27
2024-08-21,West,Product B,4519.36
2024-08-21,West,Product C,2631.92
2024-08-21,South,Product C,3079.79
2024-08-21,North,Product B,4204.89
2024-08-22,South,Product B,4326.59
2024-08-23,North,Product D,4159.19
2024-08-23,East,Product C,354.45
2024-08-23,East,Product B,1058.4
2024-08-23,East,Product B,1127.76
2024-08-23,East,Product B,3529.68
2024-08-23,West,Product B,2580.91
2024-08-23,West,Product A,4540.85
2024-08-24,South,Product A,4178.25
2024-08-24,North,Product C,4974.32
2024-08-24,North,Product C,1284.41
2024-08-24,East,Product A,100.66
2024-08-24,West,Product B,2163.18
2024-08-24,North,Product C,4773.58
2024-08-24,North,Product D,2892.1
2024-08-24,West,Product C,1994.04
2024-08-24,West,Product B,2672.39
2024-08-24,West,Product B,2234.37
2024-08-25,South,Product A,3329.03
2024-08-25,West,Product A,55.96
2024-08-25,West,Product C,741.23
2024-08-25,East,Product A,4912.21
2024-08-26,West,Product C,917.36
2024-08-26,North,Product A,1677.29
2024-08-26,North,Product D,3096.23
2024-08-26,West,Product A,2531.91
2024-08-26,South,Product A,4917.05
2024-08-26,East,Product B,1226.61
2024-08-26,West,Product C,1561.95
2024-08-26,West,Product A,2076.77
2024-08-26,South,Product C,3084.24
2024-08-27,East,Product D,2180.59
2024-08-27,West,Product A,4013.43
2024-08-27,South,Product C,3885.67
2024-08-27,East,Product C,3093.12
2024-08-27,West,Product D,1643.14
2024-08-27,North,Product C,1320.87
2024-08-27,West,Product C,3492.27
2024-08-27,North,Product A,1605.5
2024-08-28,West,Product C,4988.37
2024-08-28,East,Product D,1086.63
2024-08-28,East,Product B,581.44
2024-08-28,South,Product C,2809.72
2024-08-28,South,Product C,2607.49
2024-08-28,North,Product B,3291.78
2024-08-28,East,Product B,3232.51
2024-08-28,East,Product D,4991.08
2024-08-29,East,Product D,2454.81
2024-08-29,North,Product C,4501.29
2024-08-29,South,Product A,2914.0
2024-08-29,South,Product B,1156.3
2024-08-29,North,Product B,4755.44
2024-08-29,West,Product C,1885.48
2024-08-30,South,Product D,2156.5
2024-08-30,East,Product A,3790.76
2024-08-30,West,Product C,806.11
2024-08-30,East,Product A,4806.54
2024-08-30,North,Product C,2994.83
2024-08-30,West,Product B,1985.91
2024-08-30,West,Product C,1238.63
2024-08-31,North,Product D,4296.55
2024-08-31,South,Product D,3526.86
2024-08-31,North,Product B,2025.59
2024-08-31,South,Product B,3373.98
2024-09-01,East,Product A,914.19
2024-09-01,West,Product A,1486.9
2024-09-01,East,Product B,1869.91
2024-09-01,South,Product D,882.3
2024-09-01,East,Product A,4376.29
2024-09-01,North,Product C,2673.94
2024-09-01,West,Product D,1881.52
2024-09-01,West,Product A,1191.66
2024-09-01,West,Product A,500.78
2024-09-01,East,Product B,3535.22
2024-09-02,South,Product C,3448.92
2024-09-02,South,Product A,1158.29
2024-09-02,North,Product C,4136.76
2024-09-02,South,Product C,2457.81
2024-09-03,East,Product D,2452.0
2024-09-03,West,Product A,622.01
2024-09-03,North,Product A,1597.65
2024-09-03,South,Product A,1717.98
2024-09-03,North,Product D,3595.01
2024-09-03,South,Product D,1893.72
2024-09-03,South,Product D,242.42
2024-09-04,South,Product A,4264.85
2024-09-04,West,Product D,722.87
2024-09-04,South,Product A,1938.79
2024-09-04,South,Product A,258.12
2024-09-04,West,Product C,4075.25
2024-09-04,East,Product A,1762.45
2024-09-04,East,Product D,841.57
2024-09-04,West,Product B,198.6
2024-09-04,East,Product B,550.09
2024-09-04,North,Product B,2390.33
2024-09-04,South,Product B,3099.69
2024-09-04,East,Product A,4643.45
2024-09-04,West,Product C,4932.46
2024-09-05,South,Product C,4341.02
2024-09-05,North,Product D,1116.94
2024-09-05,East,Product A,3087.88
2024-09-05,West,Product A,4714.6
2024-09-05,West,Product B,4560.72
2024-09-06,South,Product C,4358.48
2024-09-06,North,Product C,3038.04
2024-09-06,North,Product A,4272.13
2024-09-06,West,Product A,523.67
2024-09-06,North,Product B,3831.79
2024-09-07,East,Product A,3044.46
2024-09-07,North,Product A,301.73
2024-09-07,North,Product D,1163.19
2024-09-07,South,Product D,2575.55
2024-09-07,North,Product D,1921.95
2024-09-07,North,Product C,3490.09
2024-09-07,East,Product C,1443.69
2024-09-07,West,Product A,4727.49
2024-09-07,North,Product D,4277.38
2024-09-08,East,Product A,460.49
2024-09-08,South,Product B,3106.91
2024-09-08,South,Product A,3844.78
2024-09-08,North,Product B,1304.32
2024-09-09,South,Product A,3768.18
2024-09-09,North,Product A,1235.47
2024-09-09,North,Product C,927.69
2024-09-09,West,Product A,1048.41
2024-09-09,West,Product C,626.9
2024-09-10,North,Product B,3428.27
2024-09-10,South,Product C,2867.25
2024-09-10,East,Product B,4760.32
2024-09-10,South,Product C,1712.77
2024-09-10,South,Product B,511.64
2024-09-10,West,Product C,3658.62
2024-09-10,South,Product B,2088.72
2024-09-10,South,Product B,263.91
2024-09-10,North,Product D,4281.36
2024-09-11,East,Product B,576.21
2024-09-11,West,Product D,2377.73
2024-09-11,West,Product B,4064.56
2024-09-11,West,Product C,2536.87
2024-09-11,West,Product C,2621.53
2024-09-11,South,Product D,367.47
2024-09-11,South,Product D,2802.48
2024-09-11,South,Product B,4088.31
2024-09-11,South,Product B,2153.1
2024-09-11,East,Product C,3733.04
2024-09-12,East,Product A,78.73
2024-09-12,North,Product A,2026.53
2024-09-12,South,Product B,490.43
2024-09-12,South,Product D,3027.28
2024-09-12,South,Product A,1311.06
2024-09-13,West,Product C,4742.86
2024-09-13,North,Product D,1757.13
2024-09-13,East,Product A,973.46
2024-09-13,West,Product D,2797.66
2024-09-13,West,Product B,232.62
2024-09-13,West,Product C,4931.59
2024-09-13,East,Product D,4994.28
2024-09-14,North,Product B,896.18
2024-09-14,South,Product C,1097.29
2024-09-14,East,Product D,2669.06
2024-09-14,North,Product C,1741.47
2024-09-14,East,Product B,4766.38
2024-09-14,North,Product B,1462.76
2024-09-14,South,Product C,850.48
2024-09-14,West,Product C,2835.31
2024-09-14,West,Product D,3415.1
2024-09-15,West,Product B,250.52
2024-09-15,East,Product B,2019.5
2024-09-15,North,Product B,1174.6
2024-09-15,East,Product D,4655.24
2024-09-15,East,Product C,1087.82
2024-09-15,South,Product D,574.48
2024-09-15,West,Product B,2773.96
2024-09-16,East,Product D,70.43
2024-09-16,North,Product C,715.56
2024-09-16,East,Product B,1748.07
2024-09-16,South,Product B,3068.06
2024-09-16,East,Product A,2065.51
2024-09-16,South,Product A,2372.37
2024-09-16,East,Product C,4726.94
2024-09-17,South,Product D,932.46
2024-09-17,South,Product A,702.46
2024-09-17,North,Product D,4368.69
2024-09-17,North,Product D,4344.71
2024-09-17,South,Product D,2740.5
2024-09-17,South,Product B,2267.31
2024-09-18,East,Product C,4684.95
2024-09-18,West,Product A,1314.37
2024-09-19,South,Product C,2810.42
2024-09-19,South,Product C,1270.76
2024-09-19,West,Product D,344.65
2024-09-19,South,Product D,4123.99
2024-09-19,West,Product D,4353.23
2024-09-19,North,Product A,3445.35
2024-09-19,North,Product A,1987.7
2024-09-19,North,Product D,2896.81
2024-09-19,West,Product A,3780.65
2024-09-19,North,Product B,2229.74
2024-09-20,North,Product A,2247.53
2024-09-20,South,Product C,4519.86
2024-09-20,East,Product B,4881.59
2024-09-20,South,Product A,1305.66
2024-09-20,West,Product D,4669.72
2024-09-20,South,Product B,1918.85
2024-09-20,East,Product A,303.79
2024-09-20,North,Product A,3415.37
2024-09-20,West,Product D,4411.93
2024-09-21,West,Product A,511.41
2024-09-21,South,Product A,3026.81
2024-09-21,East,Product D,3988.12
2024-09-21,North,Product A,3692.88
2024-09-21,East,Product D,733.24
2024-09-21,West,Product D,3030.4
2024-09-21,North,Product B,4833.73
2024-09-21,North,Product C,99.3
2024-09-22,South,Product C,1488.68
2024-09-22,North,Product A,327.1
2024-09-22,West,Product C,1910.63
2024-09-22,East,Product D,4930.57
2024-09-22,South,Product D,2964.53
2024-09-22,South,Product A,3896.95
2024-09-22,South,Product D,2307.72
2024-09-22,North,Product B,2484.47
2024-09-23,East,Product B,4496.23
2024-09-23,East,Product C,1582.37
2024-09-23,East,Product D,2292.34
2024-09-23,North,Product D,1295.74
2024-09-23,West,Product A,710.27
2024-09-23,West,Product A,3968.62
2024-09-23,East,Product A,1967.3
2024-09-24,South,Product A,323.33
2024-09-24,West,Product A,2242.21
2024-09-24,South,Product A,3822.25
2024-09-24,South,Product C,416.12
2024-09-24,East,Product B,2146.75
2024-09-24,South,Product C,1600.59
2024-09-24,West,Product A,4280.31
2024-09-25,West,Product A,2510.91
2024-09-25,West,Product B,3577.26
2024-09-25,East,Product A,3192.83
2024-09-25,North,Product B,1379.36
2024-09-25,North,Product B,3497.71
2024-09-25,South,Product C,297.82
2024-09-25,East,Product D,337.93
2024-09-26,South,Product B,1721.89
2024-09-26,East,Product D,4636.18
2024-09-26,West,Product A,3187.21
2024-09-26,South,Product C,992.76
2024-09-26,West,Product A,3683.62
2024-09-27,South,Product C,626.41
2024-09-27,North,Product A,1828.01
2024-09-27,East,Product A,4390.4
2024-09-28,East,Product C,3539.92
2024-09-28,West,Product B,4863.95
2024-09-28,North,Product B,4736.62
2024-09-28,North,Product A,2760.68
2024-09-28,West,Product C,4096.62
2024-09-28,East,Product D,1905.52
2024-09-28,North,Product C,4865.64
2024-09-28,East,Product C,4532.17
2024-09-29,East,Product A,3525.38
2024-09-29,West,Product A,4840.67
2024-09-29,East,Product C,1766.46
2024-09-29,South,Product B,1674.95
2024-09-29,East,Product A,821.8
2024-09-29,East,Product C,838.45
2024-09-29,South,Product B,4099.02
2024-09-29,South,Product B,1063.87
2024-09-29,South,Product C,3373.27
2024-09-29,North,Product A,4438.49
2024-09-29,East,Product A,2086.16
2024-09-30,West,Product C,4614.55
2024-09-30,West,Product A,4591.75
2024-09-30,East,Product D,1223.88
2024-09-30,East,Product C,4038.14
2024-09-30,West,Product D,2440.33
2024-09-30,East,Product A,829.02
2024-10-01,South,Product B,727.98
2024-10-01,East,Product B,4370.34
2024-10-01,North,Product D,4039.55
2024-10-01,East,Product D,182.51
2024-10-01,East,Product C,665.51
2024-10-01,West,Product D,4511.06
2024-10-01,West,Product B,3592.4
2024-10-01,West,Product B,3647.37
2024-10-02,South,Product D,2197.98
2024-10-02,North,Product A,865.12
2024-10-02,West,Product A,2789.47
2024-10-02,West,Product D,2409.27
2024-10-02,East,Product D,743.32
2024-10-03,North,Product A,3252.39
2024-10-03,North,Product D,3130.46
2024-10-03,West,Product A,1138.96
2024-10-03,South,Product A,4280.36
2024-10-03,North,Product D,3883.66
2024-10-04,East,Product C,2898.83
2024-10-04,West,Product B,3936.75
2024-10-04,North,Product B,3594.66
2024-10-04,West,Product B,1110.17
2024-10-04,East,Product C,4878.94
2024-10-05,West,Product D,3178.36
2024-10-05,South,Product D,3323.45
2024-10-05,South,Product D,4910.49
2024-10-05,East,Product B,1251.44
2024-10-05,North,Product A,1462.13
2024-10-05,North,Product B,1809.47
2024-10-06,East,Product D,1067.87
2024-10-06,North,Product D,2684.94
2024-10-06,North,Product D,2157.52
2024-10-06,South,Product A,3555.33
2024-10-06,North,Product A,2911.47
2024-10-06,West,Product A,1676.53
2024-10-06,West,Product C,2767.25
2024-10-06,North,Product D,1706.98
2024-10-06,West,Product B,4399.55
2024-10-06,West,Product C,3674.89
2024-10-07,East,Product A,3487.06
2024-10-07,West,Product B,2167.73
2024-10-07,East,Product C,4782.3
2024-10-07,East,Product A,1351.48
2024-10-07,West,Product C,890.71
2024-10-07,East,Product B,2763.61
2024-10-07,South,Product C,1350.04
2024-10-07,West,Product D,173.77
2024-10-07,North,Product A,4309.53
2024-10-08,North,Product C,2589.73
2024-10-08,North,Product B,1669.6
2024-10-08,North,Product B,3067.05
2024-10-08,West,Product A,728.45
2024-10-09,East,Product B,1346.78
2024-10-09,North,Product A,2704.15
2024-10-09,East,Product B,4367.41
2024-10-09,South,Product A,1706.94
2024-10-09,East,Product B,261.78
2024-10-09,West,Product C,2565.38
2024-10-09,South,Product A,1114.36
2024-10-09,West,Product B,176.88
2024-10-09,West,Product C,3314.48
2024-10-09,East,Product D,1606.86
2024-10-09,East,Product B,4797.27
2024-10-09,South,Product B,1519.16
2024-10-10,South,Product B,1151.89
2024-10-10,West,Product D,1112.99
2024-10-10,South,Product C,80.34
2024-10-10,North,Product A,4653.53
2024-10-10,East,Product D,748.25
2024-10-11,East,Product C,3942.23
2024-10-11,East,Product B,4253.63
2024-10-11,South,Product D,4401.36
2024-10-11,West,Product A,3744.78
2024-10-11,West,Product D,2160.9
2024-10-11,West,Product C,2968.05
2024-10-11,East,Product A,2747.79
2024-10-11,West,Product A,3193.01
2024-10-11,East,Product B,4128.01
2024-10-11,East,Product C,4231.31
2024-10-11,South,Product B,2051.1
2024-10-12,South,Product A,1369.42
2024-10-12,West,Product D,4019.51
2024-10-12,West,Product D,3193.37
2024-10-12,North,Product B,275.47
2024-10-12,West,Product C,589.41
2024-10-12,South,Product C,2017.4
2024-10-13,South,Product A,1086.96
2024-10-13,South,Product A,3891.89
2024-10-13,South,Product D,3238.99
2024-10-13,East,Product D,1764.02
2024-10-14,East,Product D,2065.46
2024-10-14,South,Product B,3274.03
2024-10-14,North,Product A,614.03
2024-10-14,West,Product C,315.8
2024-10-14,East,Product C,4725.22
2024-10-14,East,Product B,175.59
2024-10-14,South,Product A,3486.66
2024-10-15,South,Product C,1808.93
2024-10-15,South,Product C,485.63
2024-10-15,North,Product C,4127.44
2024-10-15,West,Product D,1789.64
2024-10-15,South,Product C,1968.53
2024-10-15,West,Product A,1906.07
2024-10-15,North,Product B,3375.14
2024-10-16,East,Product D,4930.5
2024-10-16,West,Product C,2297.57
2024-10-16,West,Product A,2206.25
2024-10-16,South,Product B,2155.88
2024-10-16,East,Product C,3308.5
2024-10-16,South,Product A,3351.18
2024-10-16,North,Product B,2919.07
2024-10-16,North,Product C,4377.77
2024-10-16,West,Product C,1893.07
2024-10-17,South,Product D,3694.59
2024-10-17,West,Product D,4184.47
2024-10-17,West,Product C,4266.59
2024-10-17,East,Product C,4457.0
2024-10-17,West,Product B,3638.31
2024-10-17,North,Product B,1770.98
2024-10-18,East,Product C,1874.38
2024-10-18,North,Product C,2176.53
2024-10-18,West,Product D,2666.99
2024-10-18,North,Product B,1399.03
2024-10-18,South,Product A,1834.29
2024-10-18,West,Product D,3084.71
2024-10-18,North,Product A,3502.43
2024-10-19,East,Product C,3563.98
2024-10-19,West,Product D,1146.89
2024-10-19,North,Product D,2432.31
2024-10-19,North,Product C,4180.65
2024-10-19,East,Product D,3649.85
2024-10-19,East,Product C,3828.78
2024-10-19,East,Product C,4381.42
2024-10-19,East,Product D,1692.94
2024-10-19,East,Product D,409.79
2024-10-20,West,Product C,4355.57
2024-10-20,South,Product A,1747.32
2024-10-20,North,Product B,2915.74
2024-10-20,North,Product C,444.24
2024-10-20,South,Product D,3416.54
2024-10-20,West,Product B,616.94
2024-10-20,West,Product C,4379.15
2024-10-20,South,Product D,4098.68
2024-10-20,East,Product A,2043.63
2024-10-20,South,Product A,2041.73
2024-10-20,North,Product B,552.79
2024-10-20,South,Product D,519.68
2024-10-20,West,Product A,4253.23
2024-10-20,East,Product A,465.18
2024-10-21,North,Product A,3286.46
2024-10-21,West,Product D,702.59
2024-10-21,South,Product C,3085.75
2024-10-21,North,Product A,3655.93
2024-10-21,South,Product D,2443.79
2024-10-21,West,Product A,819.49
2024-10-21,West,Product B,484.48
2024-10-21,South,Product A,4301.13
2024-10-21,West,Product C,3047.37
2024-10-21,South,Product D,4503.81
2024-10-22,South,Product D,4579.63
2024-10-22,West,Product B,1385.49
2024-10-22,East,Product D,1183.49
2024-10-22,North,Product A,2372.95
2024-10-22,South,Product A,1599.48
2024-10-22,North,Product A,409.78
2024-10-22,South,Product C,3092.48
2024-10-22,North,Product D,305.73
2024-10-22,North,Product A,234.02
2024-10-22,South,Product D,2875.18
2024-10-23,North,Product B,4870.98
2024-10-23,East,Product C,2656.88
2024-10-23,West,Product C,4595.06
2024-10-23,South,Product C,862.37
2024-10-23,East,Product B,2429.53
2024-10-23,West,Product C,939.19
2024-10-23,West,Product B,1382.89
2024-10-23,South,Product D,4591.26
2024-10-23,North,Product A,894.13
2024-10-23,South,Product D,1906.45
2024-10-23,South,Product A,2999.84
2024-10-23,South,Product A,3461.33
2024-10-23,South,Product B,2434.41
2024-10-24,North,Product B,1870.77
2024-10-24,North,Product C,3978.28
2024-10-24,East,Product B,2193.75
2024-10-24,East,Product B,4279.01
2024-10-24,North,Product A,2025.25
2024-10-24,West,Product B,464.83
2024-10-25,South,Product A,168.61
2024-10-25,North,Product D,3691.8
2024-10-25,North,Product A,734.25
2024-10-25,East,Product B,2298.13
2024-10-25,West,Product A,3871.56
2024-10-25,West,Product B,2838.75
2024-10-25,West,Product D,2023.27
2024-10-25,North,Product A,264.81
2024-10-25,South,Product C,3484.1
2024-10-25,East,Product C,3137.58
2024-10-25,East,Product C,1847.49
2024-10-25,South,Product B,1618.88
2024-10-25,North,Product A,500.87
2024-10-25,South,Product A,4163.07
2024-10-25,West,Product A,904.42
2024-10-26,East,Product C,4649.84
2024-10-26,North,Product D,3223.54
2024-10-26,West,Product B,4940.94
2024-10-26,East,Product A,1163.24
2024-10-26,South,Product A,1738.95
2024-10-26,East,Product A,3626.18
2024-10-26,West,Product A,944.24
2024-10-26,East,Product A,2218.09
2024-10-26,West,Product A,1364.44
2024-10-27,East,Product D,1970.84
2024-10-27,South,Product B,2267.06
2024-10-27,East,Product B,2519.31
2024-10-27,North,Product B,4625.55
2024-10-27,East,Product A,4640.74
2024-10-27,West,Product A,2556.54
2024-10-27,East,Product B,3565.7
2024-10-27,South,Product B,585.32
2024-10-27,North,Product C,3458.71
2024-10-27,West,Product D,4837.71
2024-10-28,East,Product A,1313.39
2024-10-28,East,Product C,362.02
2024-10-28,South,Product D,1197.36
2024-10-28,West,Product C,3967.2
2024-10-28,South,Product C,1970.1
2024-10-29,North,Product B,4916.92
2024-10-29,West,Product C,2683.99
2024-10-29,North,Product C,2297.78
2024-10-29,South,Product D,652.01
2024-10-29,North,Product D,1261.8
2024-10-30,East,Product B,2415.49
2024-10-30,South,Product D,267.33
2024-10-30,South,Product C,1704.52
2024-10-30,East,Product C,3537.7
2024-10-30,South,Product B,2882.13
2024-10-30,West,Product D,598.21
2024-10-30,North,Product A,568.87
2024-10-31,North,Product B,3647.34
2024-10-31,West,Product A,3870.44
2024-10-31,West,Product B,4740.63
2024-10-31,North,Product B,140.86
2024-10-31,East,Product D,2495.51
2024-10-31,East,Product A,434.36
2024-10-31,West,Product A,1009.94
2024-10-31,West,Product C,2618.5
2024-10-31,South,Product A,1411.15
2024-10-31,South,Product A,2835.42
2024-10-31,South,Product D,2592.58
2024-10-31,South,Product B,4311.99
2024-10-31,West,Product C,2873.41
2024-11-01,South,Product A,3392.85
2024-11-02,West,Product A,4371.1
2024-11-02,East,Product B,663.5
2024-11-02,East,Product B,1755.58
2024-11-02,East,Product C,309.13
2024-11-02,West,Product B,1400.96
2024-11-02,West,Product D,4667.59
2024-11-02,North,Product D,3970.21
2024-11-02,North,Product B,4731.93
2024-11-02,North,Product C,3734.3
2024-11-02,West,Product C,4911.28
2024-11-02,West,Product A,3914.89
2024-11-02,East,Product B,3485.26
2024-11-03,West,Product C,4747.89
2024-11-03,West,Product C,1582.29
2024-11-03,West,Product A,2887.09
2024-11-03,South,Product A,676.4
2024-11-03,South,Product A,3166.72
2024-11-03,West,Product A,868.73
2024-11-03,North,Product A,2833.3
2024-11-03,North,Product B,1678.58
2024-11-04,East,Product A,4549.75
2024-11-04,West,Product D,1781.82
2024-11-04,North,Product B,973.49
2024-11-04,North,Product C,422.6
2024-11-04,West,Product B,3771.4
2024-11-04,North,Product D,2527.45
2024-11-05,East,Product C,954.34
2024-11-05,West,Product C,1788.54
2024-11-05,South,Product A,4312.59
2024-11-05,North,Product C,769.17
2024-11-05,West,Product A,2093.15
2024-11-05,North,Product A,2502.52
2024-11-05,East,Product A,1541.07
2024-11-05,North,Product A,1835.9
2024-11-05,South,Product A,1938.13
2024-11-06,West,Product C,4993.81
2024-11-06,North,Product C,3828.26
2024-11-06,East,Product B,2750.76
2024-11-06,South,Product C,3599.39
2024-11-06,South,Product A,4269.21
2024-11-06,South,Product B,2506.29
2024-11-06,North,Product A,1809.41
2024-11-06,North,Product B,3981.11
2024-11-06,West,Product A,4712.86
2024-11-06,East,Product B,3226.02
2024-11-06,South,Product C,1520.55
2024-11-07,North,Product A,2824.67
2024-11-07,South,Product D,903.36
2024-11-07,West,Product D,1456.32
2024-11-07,West,Product D,3312.69
2024-11-07,North,Product D,1146.43
2024-11-07,East,Product C,3285.13
2024-11-08,East,Product D,4560.61
2024-11-08,West,Product A,1383.98
2024-11-08,East,Product C,4868.96
2024-11-08,East,Product B,4664.2
2024-11-08,East,Product A,4800.65
2024-11-08,East,Product B,3187.25
2024-11-09,West,Product A,2563.53
2024-11-09,West,Product A,381.79
2024-11-09,East,Product B,4992.87
2024-11-09,East,Product A,2210.42
2024-11-09,North,Product D,1223.53
2024-11-10,South,Product D,2049.95
2024-11-10,West,Product B,1462.22
2024-11-10,West,Product A,3154.34
2024-11-10,South,Product A,4704.16
2024-11-11,East,Product B,2761.96
2024-11-11,South,Product C,1987.32
2024-11-11,South,Product D,1002.1
2024-11-11,North,Product A,2774.63
2024-11-11,South,Product B,2712.72
2024-11-11,North,Product D,2779.09
2024-11-11,North,Product C,3895.0
2024-11-11,West,Product A,1561.64
2024-11-11,East,Product C,3675.65
2024-11-12,East,Product D,905.46
2024-11-12,South,Product B,1745.86
2024-11-12,South,Product D,1729.06
2024-11-12,East,Product C,2991.94
2024-11-12,East,Product B,235.9
2024-11-12,East,Product D,4150.47
2024-11-12,North,Product A,903.64
2024-11-12,North,Product D,4387.75
2024-11-13,West,Product C,3080.22
2024-11-13,South,Product D,2345.71
2024-11-13,East,Product D,1018.07
2024-11-13,East,Product C,2794.84
2024-11-13,West,Product B,2766.16
2024-11-14,North,Product B,1297.75
2024-11-14,East,Product C,1707.54
2024-11-14,North,Product A,1298.5
2024-11-14,North,Product B,863.74
2024-11-15,West,Product D,2407.87
2024-11-15,South,Product A,573.34
2024-11-15,West,Product D,2587.98
2024-11-15,North,Product D,537.55
2024-11-15,West,Product A,1353.65
2024-11-15,West,Product C,4435.32
2024-11-15,North,Product D,2995.09
2024-11-15,North,Product D,1175.74
2024-11-15,East,Product B,3205.08
2024-11-15,West,Product D,2243.23
2024-11-15,South,Product C,3159.01
2024-11-15,South,Product A,1264.29
2024-11-15,West,Product D,2538.07
2024-11-16,East,Product C,589.55
